"","tmp","dt1","dt2"
"1",0.3,2.00746900266777,2.06901545944973
"2",0.488609995911873,1.34500819198921,1.32993517624725
"3",0.677219991823746,1.18100452367384,1.14081165116656
"4",0.865829987735619,1.02490227500703,0.980269665475059
"5",1.05443998364749,0.924937602692554,0.883586072093349
"6",1.24304997955936,0.865419682080492,0.828891777231002
"7",1.43165997547124,0.835811146860121,0.80290923232757
"8",1.62026997138311,0.826986012274775,0.79676216144105
"9",1.80887996729498,0.83169788619115,0.803634472754133
"10",1.99748996320686,0.843493051199385,0.817391281303265
"11",2.18609995911873,0.856817996127435,0.832696749399085
"12",2.3747099550306,0.870364707684731,0.84828908676438
"13",2.56331995094247,0.884136422969974,0.864173392345821
"14",2.75192994685435,0.898136716535787,0.88035513328007
"15",2.94053994276622,0.912369222556105,0.896839879076516
"16",3.12914993867809,0.926837640731245,0.913633303534223
"17",3.31775993458997,0.941545718710502,0.930741186694755
"18",3.50636993050184,0.956497285575281,0.948169416831586
"19",3.69497992641371,0.971696227477421,0.965923992476755
"20",3.88358992232558,0.987146496410434,0.984011024485465
"21",4.07219991823746,1.00285209126052,1.00243673813935
"22",4.26080991414933,1.01881711510902,1.02120747528911
"23",4.4494199100612,1.03504571448404,1.04032969653732
"24",4.63802990597307,1.05154215250284,1.059809983462
"25",4.82663990188495,1.06831057962518,1.07965504088197
"26",5.01524989779682,1.08535549792694,1.09987169916449
"27",5.20385989370869,1.10268129852532,1.12046691657622
"28",5.39246988962057,1.12029248955341,1.14144778167809
"29",5.58107988553244,1.13819364974175,1.16282151576512
"30",5.76968988144431,1.15638943976753,1.18459547535187
"31",5.95829987735618,1.17488457882663,1.20677715470443
"32",6.14690987326806,1.19368389832893,1.22937418841984
"33",6.33551986917993,1.21279228430418,1.2523943540538
"34",6.5241298650918,1.23221470417866,1.27584557479759
"35",6.71273986100368,1.25195623601387,1.29973592220512
"36",6.90134985691555,1.2720220070329,1.324073618971
"37",7.08995985282742,1.29241723094475,1.34886704176073
"38",7.27856984873929,1.31314722054282,1.37412472409375
"39",7.46717984465117,1.33421737230865,1.3998553592806
"40",7.65578984056304,1.3556331704872,1.426067803415
"41",7.84439983647491,1.37740017759319,1.45277107842199
"42",8.03300983238679,1.39952405130186,1.47997437516314
"43",8.22161982829866,1.42201063787542,1.50768705659992
"44",8.41022982421053,1.44486569472596,1.53591866101624
"45",8.59883982012241,1.46809543447926,1.56467890530145
"46",8.78744981603428,1.49170529352381,1.59397768829469
"47",8.97605981194615,1.51570191942026,1.62382509419195
"48",9.16466980785802,1.54009142915676,1.65423139601689
"49",9.3532798037699,1.56488013072263,1.68520705915664
"50",9.54188979968177,1.59007456402168,1.71676274496388
