"","tmp","dt1","dt2"
"1",0.3,3.41755158502702,3.52419178797853
"2",0.332326600643171,2.69634965374303,2.76234680934943
"3",0.364653201286341,2.36660106353387,2.41249427862859
"4",0.396979801929512,2.1591681389399,2.19254158131379
"5",0.429306402572683,2.02550002378521,2.05035485116118
"6",0.461633003215853,1.94466984184648,1.96332723483156
"7",0.493959603859024,1.90184439863112,1.91567417838107
"8",0.526286204502194,1.88557909105191,1.89539057656811
"9",0.558612805145365,1.8861015174291,1.89237294456408
"10",0.590939405788536,1.89424298082745,1.89727178199409
"11",0.623266006431706,1.90314279504999,1.90315528103152
"12",0.655592607074877,1.91185255463458,1.90905702498317
"13",0.687919207718048,1.92038533663813,1.9149770704271
"14",0.720245808361218,1.92875286453226,1.9209154741168
"15",0.752572409004389,1.93696565050977,1.92687229298176
"16",0.78489900964756,1.94503328128218,1.93284758412803
"17",0.81722561029073,1.95296447208904,1.93884140483872
"18",0.849552210933901,1.96076729580291,1.94485381257458
"19",0.881878811577071,1.96844886135255,1.95088486497457
"20",0.914205412220242,1.97601617740565,1.95693461985637
"21",0.946532012863413,1.98347530551239,1.96300313521695
"22",0.978858613506583,1.99083192658392,1.96909046923316
"23",1.01118521414975,1.998091405468,1.97519668026222
"24",1.04351181479292,2.00525864227286,1.98132182684235
"25",1.0758384154361,2.01233841586133,1.98746596769328
"26",1.10816501607927,2.01933482754513,1.99362916171683
"27",1.14049161672244,2.02625191493803,1.9998114679975
"28",1.17281821736561,2.03309350303104,2.00601294580299
"29",1.20514481800878,2.03986298519464,2.01223365458478
"30",1.23747141865195,2.04656371113237,2.01847365397875
"31",1.26979801929512,2.05319879825306,2.02473300380567
"32",1.30212461993829,2.05977113185171,2.03101176407186
"33",1.33445122058146,2.06628349332967,2.03730999496969
"34",1.36677782122463,2.07273845693858,2.04362775687818
"35",1.3991044218678,2.07913935501812,2.04996511036363
"36",1.43143102251097,2.08548551367353,2.05632211618011
"37",1.46375762315414,2.09178258186461,2.06269883527013
"38",1.49608422379731,2.09803108408145,2.06909532876515
"39",1.52841082444048,2.10423305555638,2.07551165798623
"40",1.56073742508365,2.11039049646593,2.08194788444458
"41",1.59306402572683,2.11650502107096,2.08840406984213
"42",1.62539062637,2.12257835047592,2.0948802760722
"43",1.65771722701317,2.12861207384689,2.10137656522
"44",1.69004382765634,2.13460771018102,2.1078929995633
"45",1.72237042829951,2.140566725387,2.11442964157297
"46",1.75469702894268,2.14649084009734,2.12098655391361
"47",1.78702362958585,2.15238068865986,2.12756379944415
"48",1.81935023022902,2.15823792003714,2.13416144121846
"49",1.85167683087219,2.16406358076828,2.14077954248592
"50",1.88400343151536,2.16985876440061,2.14741816669206
